id,observations,researchGrade,species,observers,lastObserved,topTaxa,source
tarabanahalli-kunte,0,0,0,0,,,inaturalist-2026-09
tarabanahalli-lake,0,0,0,0,,,inaturalist-2026-09
tarabhalli-lake,0,0,0,0,,,inaturalist-2026-09
tarahunase-lake,178,92,89,11,2026-07-24,Phalacrocorax carbo (Great Cormorant);Camponotus compressus (Indian Black Ant);Merops orientalis (Asian Green Bee-eater);Alcedo atthis (Common Kingfisher);Ardea cinerea (Grey Heron);Camponotus parius;Camponotus sericeus (Silky Sugar ant);Euodice malabarica (Indian Silverbill);Microcarbo niger (Little Cormorant);Milvus migrans (Black Kite),inaturalist-2026-09
taralu-lake,9,6,5,3,2026-05-30,Tachybaptus ruficollis (Little Grebe);Fulica atra (Eurasian Coot);Haliastur indus (Brahminy Kite);Phalacrocorax carbo (Great Cormorant);Phalacrocorax fuscicollis (Indian Cormorant),inaturalist-2026-09
tataguni-lake,1,1,1,1,2018-02-13,Pyrostegia venusta (Flame vine),inaturalist-2026-09
tattaguppe-lake,11,8,11,4,2026-04-19,Carrhotus viduus;Cyornis tickelliae (Tickell's Blue Flycatcher);Disparoneura quadrimaculata (Black-winged Bambootail);Haliastur indus (Brahminy Kite);Ipomoea staphylina (Clustered Morning Glory);Mesosphaerum suaveolens (Wide Spikenard);Minervarya agricola (Common Paddy Field Frog);Ottelia alismoides (duck-lettuce);Pirithoicus ophthalmicus (Little Clown Grasshopper);Popillia complanata,inaturalist-2026-09
tattanahalli-lake,0,0,0,0,,,inaturalist-2026-09
tattanur-lake,0,0,0,0,,,inaturalist-2026-09
tattekere,0,0,0,0,,,inaturalist-2026-09
tavarekere-kere,9,6,6,1,2024-12-30,Milvus migrans (Black Kite);Anhinga melanogaster (Oriental Darter);Elanus caeruleus (Black-winged Kite);Euodice malabarica (Indian Silverbill);Haliastur indus (Brahminy Kite);Saxicola caprata (Pied Bushchat),inaturalist-2026-09
tavarekere-kunte1,0,0,0,0,,,inaturalist-2026-09
tavarekere-kunte2,0,0,0,0,,,inaturalist-2026-09
tavarekere-kunte3,0,0,0,0,,,inaturalist-2026-09
tavarekere-lake,191,79,88,12,2026-01-02,Anax indicus (Elephant Emperor);Caltoris canaraica (Canara Swift);Carrhotus viduus;Chalybion bengalense (Oriental Mud-dauber Wasp);Cnemaspis mysoriensis (Mysore Round-eyed Gecko);Eriovixia excelsa (Hump Back Araneid Spider);Iambrix salsala (Chestnut Bob);Jamides celeno (Common Cerulean);Leptotes plinius (Zebra Blue);Luthrodes pandava (Plains Cupid),inaturalist-2026-09
tavarekere-lake-1,0,0,0,0,,,inaturalist-2026-09
tavarekere-lake-2,0,0,0,0,,,inaturalist-2026-09
tavatahalli-kere,0,0,0,0,,,inaturalist-2026-09
tayappanahalli-kunte,0,0,0,0,,,inaturalist-2026-09
telagarahalli-lake,1,1,1,1,2026-09-03,Zosterops palpebrosus (Indian White-eye),inaturalist-2026-09
telegarahalli-lake-2,0,0,0,0,,,inaturalist-2026-09
tellohalli-lake,0,0,0,0,,,inaturalist-2026-09
teniyur-kere,0,0,0,0,,,inaturalist-2026-09
thagachikuppi-kunte-1,0,0,0,0,,,inaturalist-2026-09
thagachikuppi-kunte-2,0,0,0,0,,,inaturalist-2026-09
thagachikuppi-kunte-3,1,1,1,1,2022-10-03,Lycostomus similis,inaturalist-2026-09
thalagattapura-kere,2,1,1,1,2019-10-21,Euthalia nais (Baronet),inaturalist-2026-09
thalagattapura-lake,30,27,19,5,2026-08-02,Dendrocygna javanica (Lesser Whistling-Duck);Spatula querquedula (Garganey);Gallinago gallinago (Common Snipe);Gallinago stenura (Pin-tailed Snipe);Porphyrio poliocephalus (Gray-headed Swamphen);Tringa glareola (Wood Sandpiper);Anas poecilorhyncha (Indian Spot-billed Duck);Ardea coromanda (Eastern Cattle-Egret);Ardeola grayii (Indian Pond-Heron);Euploea sylvester (Double-branded Crow Butterfly),inaturalist-2026-09
thammenahalli-kunte-1,0,0,0,0,,,inaturalist-2026-09
thammenahalli-kunte-2,0,0,0,0,,,inaturalist-2026-09
thannisandra-kunte1,0,0,0,0,,,inaturalist-2026-09
thannisandra-kunte2,0,0,0,0,,,inaturalist-2026-09
thigala-choudenahalli-kunte-1,0,0,0,0,,,inaturalist-2026-09
thigala-choudenahalli-kunte-2,0,0,0,0,,,inaturalist-2026-09
thigala-choudenahalli-kunte-3,0,0,0,0,,,inaturalist-2026-09
thigala-choudenahalli-kunte-4,0,0,0,0,,,inaturalist-2026-09
thimappanakere,0,0,0,0,,,inaturalist-2026-09
thimmagowdana-kere,0,0,0,0,,,inaturalist-2026-09
thimmasandra-govt-lake,0,0,0,0,,,inaturalist-2026-09
thimmasandra-kunte,0,0,0,0,,,inaturalist-2026-09
thindlu-katte,10,4,6,7,2025-10-16,Crotalaria pallida (Streaked Rattlepod);Gasteracantha geminata (Oriental Spiny Orb-weaver);Ipomoea cairica (Mile-a-minute vine);Jamides celeno (Common Cerulean);Tinospora cordifolia (Guduchi);Uperodon taprobanicus (Painted Globular Frog),inaturalist-2026-09
thindlu-kunte-1,15,4,6,7,2026-09-01,Apis cerana (Asian Honey Bee);Batocera rufomaculata (Mango Stem Borer);Eristalinus quinquestriatus;Junonia iphita (Chocolate Pansy);Neolamarckia cadamba (Burflower-tree);Terminalia bellirica (Bibhitaki),inaturalist-2026-09
thindlu-kunte-2,0,0,0,0,,,inaturalist-2026-09
thindlu-kunte3,37,10,17,4,2025-08-11,Pselliophora laeta (Antlered Crane Fly);Amata passalis (sandalwood defoliator);Armigeres subalbatus;Chiasmia emersaria;Crossopriza lyoni (Tailed Cellar Spider);Evania appendigaster (Blue-eyed Ensign Wasp);Graphium agamemnon (Tailed Jay);Hasora chromus (Common Banded Awl);Junonia lemonias (Lemon Pansy);Ocimum tenuiflorum (Holy Basil),inaturalist-2026-09
thindlu-plantation-katte,0,0,0,0,,,inaturalist-2026-09
thippasandra-kere,60,51,40,3,2023-09-24,Muscicapa dauurica (Asian Brown Flycatcher);Aegithina tiphia (Common Iora);Ardeola grayii (Indian Pond-Heron);Centropus sinensis (Greater Coucal);Copsychus fulicatus (Indian Robin);Danaus chrysippus (Plain Tiger Butterfly);Fulica atra (Eurasian Coot);Iduna caligata (Booted Warbler);Lonchura punctulata (Scaly-breasted Munia);Motacilla cinerea (Grey Wagtail),inaturalist-2026-09
thippasandra-kunte1,1,0,1,1,2026-07-09,Messena sinuata (Ferguson squathopper),inaturalist-2026-09
thippasandra-kunte2,2,2,2,2,2025-08-15,Ardeola grayii (Indian Pond-Heron);Pseuderanthemum carruthersii (Carruthers' falseface),inaturalist-2026-09
thirumenahalli-lake,4,4,4,1,2025-02-27,Anas poecilorhyncha (Indian Spot-billed Duck);Anastomus oscitans (Asian Openbill);Ardea purpurea (Purple Heron);Himantopus himantopus (Black-winged Stilt),inaturalist-2026-09
thotadaguddadahalli-kunte1,0,0,0,0,,,inaturalist-2026-09
thotadaguddadahalli-kunte2,0,0,0,0,,,inaturalist-2026-09
thubarahalli-kunte1,0,0,0,0,,,inaturalist-2026-09
thubarahalli-kunte2,0,0,0,0,,,inaturalist-2026-09
thubarahalli-kunte3,0,0,0,0,,,inaturalist-2026-09
thupinkere,0,0,0,0,,,inaturalist-2026-09
thurahalli-kunte,1,0,1,1,2025-07-05,Heterorhina elegans,inaturalist-2026-09
tigalara-chowddenahalli-govt-karabukere,0,0,0,0,,,inaturalist-2026-09
timmaboyipalya-kere,0,0,0,0,,,inaturalist-2026-09
timmanayayakanahalli-lake-1,0,0,0,0,,,inaturalist-2026-09
timmasadra-kere,25,12,13,5,2026-07-23,Apis dorsata (Giant Honey Bee);Calotropis gigantea (crown flower);Argiope catenulata (Grass Cross Spider);Conocybe tenera (common conecap);Euploea core (Common Crow);Evolvulus nummularius (Dwarf Morning Glory);Fowlea piscator (Chequered Keelback);Laevicaulis alte (Tropical Leatherleaf Slug);Naja naja (Indian Cobra);Plumbago zeylanica (wild leadwort),inaturalist-2026-09
timmasandra-kere,0,0,0,0,,,inaturalist-2026-09
timmasandra-kere-2,0,0,0,0,,,inaturalist-2026-09
timmayyanadoddi-lake,0,0,0,0,,,inaturalist-2026-09
tindlu-kere-e,0,0,0,0,,,inaturalist-2026-09
tindlu-lake,0,0,0,0,,,inaturalist-2026-09
tindlu-lake-2,0,0,0,0,,,inaturalist-2026-09
tippagondanahalli-lower-kere,0,0,0,0,,,inaturalist-2026-09
tippagondanahalli-up-kere,0,0,0,0,,,inaturalist-2026-09
tippagondanhalli-low-kere,0,0,0,0,,,inaturalist-2026-09
tippapura-kere,0,0,0,0,,,inaturalist-2026-09
tippasandra-lake,0,0,0,0,,,inaturalist-2026-09
tippenhalli-kere,0,0,0,0,,,inaturalist-2026-09
tirumagondanahalli-lake,0,0,0,0,,,inaturalist-2026-09
tirumagondanapalya-kere,0,0,0,0,,,inaturalist-2026-09
tirumalapura-kere,0,0,0,0,,,inaturalist-2026-09
tiruvaranga-lake,0,0,0,0,,,inaturalist-2026-09
togarighatta-kere,0,0,0,0,,,inaturalist-2026-09
toli-katte,0,0,0,0,,,inaturalist-2026-09
tonachinakuppre-kere,0,0,0,0,,,inaturalist-2026-09
torenagasandra-kunte1,0,0,0,0,,,inaturalist-2026-09
torenagasandra-kunte2,0,0,0,0,,,inaturalist-2026-09
torenagasandra-urkunte-newly-created,0,0,0,0,,,inaturalist-2026-09
totagere-kere,0,0,0,0,,,inaturalist-2026-09
totanahalli-lake,0,0,0,0,,,inaturalist-2026-09
tubagere-kere,0,0,0,0,,,inaturalist-2026-09
tubinkere,0,0,0,0,,,inaturalist-2026-09
tubukunte-lake,0,0,0,0,,,inaturalist-2026-09
tyamagondal-kere,0,0,0,0,,,inaturalist-2026-09
tyavakanahalli-kere,0,0,0,0,,,inaturalist-2026-09
udanahalli-kere,0,0,0,0,,,inaturalist-2026-09
uddichikkanahalli-kere,0,0,0,0,,,inaturalist-2026-09
ujjani-lake,2,0,1,1,2022-10-15,Peucetia viridana (Indian Green Lynx Spider),inaturalist-2026-09
ullalu-kunte1,0,0,0,0,,,inaturalist-2026-09
ullalu-kunte2,0,0,0,0,,,inaturalist-2026-09
ullalu-kunte3,0,0,0,0,,,inaturalist-2026-09
ullalu-lake-1,0,0,0,0,,,inaturalist-2026-09
ullalu-lake-2,74,57,34,5,2026-05-03,Spatula querquedula (Garganey);Spatula clypeata (Northern Shoveler);Halcyon smyrnensis (White-throated Kingfisher);Oriolus kundoo (Indian Golden Oriole);Pavo cristatus (Indian Peafowl);Tringa ochropus (Green Sandpiper);Anas poecilorhyncha (Indian Spot-billed Duck);Cinnyris asiaticus (Purple Sunbird);Lonchura punctulata (Scaly-breasted Munia);Phalacrocorax carbo (Great Cormorant),inaturalist-2026-09
ulsoor-kunte,0,0,0,0,,,inaturalist-2026-09
ulsoor-lake,217,135,82,30,2026-08-10,Ardea cinerea (Grey Heron);Ardeola grayii (Indian Pond-Heron);Corvus splendens (House Crow);Egretta garzetta (Little Egret);Columba livia (Rock Pigeon);Himantopus himantopus (Black-winged Stilt);Motacilla maderaspatensis (White-browed Wagtail);Porphyrio poliocephalus (Gray-headed Swamphen);Anas poecilorhyncha (Indian Spot-billed Duck);Apis dorsata (Giant Honey Bee),inaturalist-2026-09
unnamed-lake,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-abdul-kalam-nagar,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-adarangi,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-adisanahatty,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-agasarahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-ajjahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-alambadi,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-alappanahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-alur,1,0,0,1,2021-09-15,,inaturalist-2026-09
unnamed-tank-near-ambiga,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-anagalapura,1,0,0,1,2020-02-16,,inaturalist-2026-09
unnamed-tank-near-araledibba,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-arasanahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-arishinakunte,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-avalakuppe,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-badamanavarthakaval-p2,1,1,1,1,2024-06-29,Barytelphusa cunicularis (Brown Freshwater Crab),inaturalist-2026-09
unnamed-tank-near-bagalur,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-bagalur-2,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-bairagondlu,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-bairasandra,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-bairasandra-2,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-banasawadi,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-banavadi,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-banavadi-2,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-banavati,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-banavati-2,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-bandaiahana-palya,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-baraguru,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-basavanahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-begepalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-belagondapalli,59,59,14,1,2022-02-27,Tachybaptus ruficollis (Little Grebe);Fulica atra (Eurasian Coot);Anastomus oscitans (Asian Openbill);Microcarbo niger (Little Cormorant);Vanellus indicus (Red-wattled Lapwing);Himantopus himantopus (Black-winged Stilt);Ardeola grayii (Indian Pond-Heron);Egretta garzetta (Little Egret);Anas poecilorhyncha (Indian Spot-billed Duck);Ardea intermedia (Medium Egret),inaturalist-2026-09
unnamed-tank-near-benakina-madagu,1,1,1,1,2025-05-28,Ochna obtusata,inaturalist-2026-09
unnamed-tank-near-benakina-madagu-2,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-bennagere,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-bhimapura,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-bhimasagara,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-bhusandra,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-bidanapalya,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-bidarahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-bolamaranahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-bommandapalli,9,9,4,2,2025-08-03,Saxicola caprata (Pied Bushchat);Tachybaptus ruficollis (Little Grebe);Fowlea piscator (Chequered Keelback);Porphyrio poliocephalus (Gray-headed Swamphen),inaturalist-2026-09
unnamed-tank-near-brundavana-layout,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-buchanahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-byadarahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-byata,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-byata-2,37,24,21,1,2025-12-21,Emberiza melanocephala (Black-headed Bunting);Hieraaetus pennatus (Booted Eagle);Lanius cristatus (Brown Shrike);Merops philippinus (Blue-tailed Bee-eater);Pastor roseus (Rosy Starling);Ploceus philippinus (Baya Weaver);Prinia inornata (Plain Prinia);Abutilon indicum (Indian Mallow);Ardea coromanda (Eastern Cattle-Egret);Celosia argentea (Quail Grass),inaturalist-2026-09
unnamed-tank-near-channadevi-agrahara,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-channarayapatna,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-channenahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-chikka-koratagere,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-chikka-kukkanahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-chikka-kukkanahalli-2,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-chikka-saggere,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-chikka-saggere-2,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-chikkahosahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-chikkahosahalli-2,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-chikkamuddenahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-chikkanahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-chikkanahalli-2,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-chikkondahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-chilenahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-chimachanahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-chinnahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-chokkandahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-chunchanakuppe,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-dadagattamadagu,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-dalasagere,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-dasanapura,1,1,1,1,2021-12-12,Volkameria inermis (scrambling clerodendrum),inaturalist-2026-09
unnamed-tank-near-devaganahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-devanahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-devashettihalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-dharmapura,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-dodda-hosahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-dodda-saggere,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-doddabettahalli,2,2,2,2,2020-09-27,Amata passalis (sandalwood defoliator);Asystasia gangetica (Chinese violet),inaturalist-2026-09
unnamed-tank-near-doddahulluru,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-dombarahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-dyapenahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-dyavasandra,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-dyavasandra-2,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-eluvapalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-ennigere,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-gangodanahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-garudagallu,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-garudagallu-2,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-gaudanakunte,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-giddenahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-giduganahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-giduganahalli-2,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-gollahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-guddadahalli,1,0,0,1,2023-07-23,,inaturalist-2026-09
unnamed-tank-near-gudemaranahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-gummanahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-gummanahalli-2,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-gundammanapalya,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-gundlahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-hakkinalu,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-harti,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-hebbagodi,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-heggadadevanapura,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-hemapura,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-hodekallu,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-honnarayanahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-honnenahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-hosakote,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-hosakote-2,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-hullegaudanahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-huskur-kodi,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-huskuru,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-huskuru-2,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-huvinayakanahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-isturu-hosahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-jigani,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-kadaranahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-kadatippuru,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-kadirenahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-kadugujjanahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-kadugujjanahalli-2,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-kadukunte,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-kaggadasapura,1,1,1,1,2021-10-03,Indothemis carnatica (White-tipped Demon),inaturalist-2026-09
unnamed-tank-near-kalanayakanahalli,1,1,1,1,2026-03-23,Nyctyornis athertoni (Blue-bearded Bee-eater),inaturalist-2026-09
unnamed-tank-near-kalkere,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-kalludevanahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-kallukunte,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-kamalapura,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-kamaluru,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-kamaluru-palya,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-kammasandra,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-kanakenahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-kanakenahalli-2,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-kanegaudanahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-kannaikana-agrahara,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-karimanne,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-karlapura,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-kasaraghatta,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-katenahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-kattugollahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-kempalinganahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-kempohalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-kenchanakuppe,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-ketaganahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-kodappanahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-kodihalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-kodihalli-2,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-kodihalli-3,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-kolala,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-kolala-2,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-konenahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-korlahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-kottaganahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-kugonahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-kugonahalli-2,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-kuluvanahally,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-kuruvelu,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-lakkenahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-lingadaviranahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-lingapura,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-lingapura-2,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-machonayakanahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-madanayakanahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-madhya-venkatapura,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-madhya-venkatapura-2,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-madigondanahalli,0,0,0,0,,,inaturalist-2026-09
unnamed-tank-near-mahadevapura,1,0,0,1,2026-06-27,,inaturalist-2026-09
unnamed-tank-near-makenahalli,0,0,0,0,,,inaturalist-2026-09
